workKey,title,authorNames,firstPublishYear,genreBucket,subjectsRaw,description,coverId,editionCount,ratingsAverage,ratingsCount,wantToReadCount,alreadyReadCount,openLibraryUrl
/works/OL15192743W,The Ugly Truth,Jeff Kinney,2010,Humor,"nyt:series_books=2009-01-10; New York Times bestseller; Maturation (Psychology); Humorous stories; Families; Diaries; Juvenile fiction; Family life; Fiction; Friendship; Children's fiction; Family life, fiction; Diaries, fiction; Friendship, fiction; Bullying; Child and youth fiction; Cartoons and comics; Humorous fiction; Comics & Graphic Novels; Accelerated Reader; Summer; Vacations; Video games; Été; Romans, nouvelles, etc. pour la jeunesse; Journaux intimes; Jeux vidéo; Cuentos infantiles estadounidenses; Escuelas secundarias; Novela; Amistad; Fiestas; Escuelas; Familia; Adolescentes; Novela norteamericana; Novela costumbrista; Familles; Amitié; Intimidation; Comic-Roman; Familie; Humor; Chaos; Erwachsenwerden; Verantwortung tragen; Pubertät; Selbstständigkeit","###German-language description:
Greg hat´s offenbar eilig, schnell älter zu werden. Aber ist das wirklich so eine gute Idee?Jedenfalls muss er feststellen: Erwachsenwerden ist gar nicht lustig! Denn plötzlich soll Greg ""mehr Verantwortung"" übernehmen, mehr duschen und Deo benutzen, in der Schule peinliche Aufklärungsvideos ansehen und Bücher über die Pubertät lesen. Und dann verkündet seine Mutter auch noch, dass sie wieder studieren will. Soll Greg sich jetzt etwa seine Pausenbrote selbst schmieren, die Wäsche waschen und den Haushalt schmeißen?",7396124,49,4.2528734,87,758,146,https://openlibrary.org/works/OL15192743W
/works/OL16704660W,Tales from a not-so-smart Miss Know-It-All,Rachel Renée Russell,2012,Humor,"Advice columns; Diaries; Middle schools; Schools; Newspapers; Fiction; Juvenile fiction; Comics & Graphic Novels; Humorous Stories; Social Themes; Friendship; School stories; Children's fiction; Popularity, fiction; Friendship, fiction; Artists, fiction; Schools, fiction; Diaries, fiction; Student newspapers and periodicals; brianna my sister; nikki is me; Nikki Maxwell (Fictitious character); Comic books, strips, etc.","Nikki Maxwell authors an advice column for the school newspaper in this fifth installment of the #1 New York Times bestselling Dork Diaries series!

Nikki Maxwell develops a sudden interest in student journalism that may or may not (okay, definitely does) have to do with the fact that mean girl MacKenzie has started writing a gossip column. So Nikki joins the school newspaper staff—and ends up as an advice columnist! It’s fun at first, answering other kids’ letters. But when Miss Know-It-All’s inbox is suddenly overflowing with pleas for guidance, Nikki feels in need of some help herself!",7346997,14,4.5384617,26,135,35,https://openlibrary.org/works/OL16704660W
/works/OL483391W,Charlotte's Web,"E. B. White, E.B. Webb",1952,Humor,"Farm life; Animals; Juvenile fiction; Domestic animals; Fantasy; Spiders; Fiction; Friendship; Swine; juvenile works; Massachusetts Children's Book Award winner; Readers; Pets; Open Library Staff Picks; Latin language materials; Pigs; Folklore; Spanish language materials; American farm life; Ficción juvenil; Cerdos; Arañas; Amistad; Animales domésticos; Vida agrícola; Children's stories; Korean language materials; Blind; Books and reading; English language; For National Curriculum Key Stage 2; English; English (ie as school subject); Spanish stories; Award winning books; Farms; Newbery Honor; Spiders, fiction; Children's fiction; Pigs, fiction; Friendship, fiction; Domestic animals, fiction; Farm life, fiction; Humorous stories; Chinese language materials; Stuart Little (Fictitious character); Trumpeter swan; Mice; Swans; Children's books; Stories; Materiales en español; Spanish language; Novela juvenil; French language materials; Fantasy fiction; Women, fiction; Pets, fiction; Animals, fiction; Love, fiction; Insects, fiction; Authors, juvenile literature; Authors; Domestic animals, juvenile literature; Porcs; Romans, nouvelles, etc. pour la jeunesse; Exploitations agricoles; Araignées; Tong hua; Newbery Medal; Children's stories, Italian; Newbery Honor book; crianÃ§a; Amitié; Animaux domestiques; Vie à la ferme; Ying yu; Dui zhao du wu; Han yu; Childrenʼs stories; Large type books","Charlotte's Web is a book of children's literature by American author E. B. White and illustrated by Garth Williams; it was published on October 15, 1952, by Harper & Brothers. The novel tells the story of a livestock pig named Wilbur and his friendship with a barn spider named Charlotte. When Wilbur is in danger of being slaughtered by the farmer, Charlotte writes messages praising Wilbur (such as ""Some Pig"") in her web in order to persuade the farmer to let him live.


----------
Also contained in:
[Novels](https://openlibrary.org/works/OL483326W)",8461797,211,4.033097,423,3405,553,https://openlibrary.org/works/OL483391W
/works/OL476641W,Winnie-the-Pooh,A. A. Milne,1925,Humor,Fiction; Juvenile audience; Juvenile; Toy and movable books; Teddy bears; Rain and rainfall; Animals; Board books; Pigs; Swine; Toys; Children's stories; Picture books for children; Juvenile works; water; stuffed animals; friendship; bears; rain; rainfall; imagination; Easy books; Humorous stories; rabbits; kangaroos; Tail; lost and found possessions; Series; Readers; bees; Children's fiction; Latin language materials; Initial teaching alphabet; German language; Rebuses; German language materials; English literature; Ficción juvenil; Amistad; New York Times reviewed; juvenile literature; Child and youth fiction; English; Translations into Yiddish; Juvenile fiction,"A.A. Milne's Pooh stories need no introduction; they have been loved by generations of children and their parents ever since they were first published in 1926.

In his autobiography, Milne wrote: 'The animals in the stories came for the most part from the nursery. My collaborator \[his wife\] had already given them individual voices, their owner by constant affection had given them the twist in their features which denotes character, and Shepard drew them, as one might say, from the living model.'

---

Contains:

- In Which We Are Introduced to [Winnie the Pooh and Some Bees](https://openlibrary.org/works/OL476696W) and the Stories Begin
- In Which [Pooh Goes Visiting and Gets into a Tight Place](https://openlibrary.org/works/OL476823W/)
- In Which [Pooh and Piglet Go Hunting and Nearly Catch a Woozle](https://openlibrary.org/works/OL476746W/)
- In Which [Eeyore Loses a Tail and Pooh Finds One](https://openlibrary.org/works/OL476804W/)
- In Which [Piglet Meets a Heffalump](https://openlibrary.org/works/OL476831W/)
- In Which [Eeyore has a Birthday and Gets Two Presents](https://openlibrary.org/works/OL476821W/)
- In Which [Kanga and Baby Roo Come to the Forest and Piglet has a Bath](https://openlibrary.org/works/OL476826W/)
- In Which [Christopher Robin Leads an Expotition to the North Pole](https://openlibrary.org/works/OL476425W/Christopher_Robin_Leads_an_Expotition_to_the_North_Pole)
- In Which [Piglet is Entirely Surrounded by Water](https://openlibrary.org/works/OL15658624W)
- In Which [Christopher Robin Gives Pooh a Party](https://openlibrary.org/works/OL476803W) and We Say Goodbye

---

Also contained in:

- [Winnie-the-Pooh / The House at Pooh Corner](https://openlibrary.org/works/OL15742938W/)",8610816,187,4.1842103,76,481,105,https://openlibrary.org/works/OL476641W
/works/OL15739796W,Tales from a Not-so-talented Pop Star (Dork Diaries #3),Rachel Renée Russell,2008,Humor,"New York Times bestseller; nyt:series_books=2011-07-23; School stories; Humorous Stories; Middle schools; Diaries; Talent shows; Comics & Graphic Novels; Popularity; NEW LIST 20110630; Fiction; Social Themes; Schools; JUVENILE FICTION; Friendship; Children's fiction; Friendship, fiction; Popularity, fiction; Schools, fiction; Diaries, fiction; Comic books, strips, etc.; Russian language materials; Spectacles d'amateurs; Romans, nouvelles, etc. pour la jeunesse; Amitié; Popularité; Écoles moyennes; Écoles; Journaux intimes","When scholarship student Nikki Maxwell, whose father is the school exterminator, decides to enter the talent show at her expensive private school, her nemesis MacKenzie threatens to reveal Nikki's status to the rest of the school. Book #",14424555,14,4.266667,60,750,74,https://openlibrary.org/works/OL15739796W
/works/OL17104369W,The Day the Crayons Quit,Drew Daywalt,2013,Humor,"Color; Crayons; Letters; Juvenile fiction; Fiction; Blind; Books and reading; Colors; Humorous Stories; Animals; Color drawing; Freundschaft; Concepts; Emotions & Feelings; Strikes and lockouts; Social Themes; Gefühl; Gefuhl; Children's fiction; Color, fiction; Letters, fiction; Crayon drawing, fiction; Coloring for children; Uvenile fiction; Letter writing; Drawing; nyt:picture-books=2013-07-14; New York Times bestseller; New York Times reviewed; Materials; Care; Juvenile Wit and humor; Picture books for children; Spanish language materials; Lettres (Genre littéraire); Romans, nouvelles, etc. pour la jeunesse; Dessin en couleurs; Couleur; Juvenile; series:The_Crayons; Juvenile literature","When Duncan arrives at school one morning, he finds a stack of letters, one from each of his crayons, complaining about how he uses them.",8314152,21,4.448276,29,227,53,https://openlibrary.org/works/OL17104369W
/works/OL16684384W,Duckling Gets a Cookie?,Mo Willems,2012,Humor,"Etiquette; Cookies; Humorous stories; Pigeons; Fiction; Ducks; Juvenile fiction; Children's fiction; Pigeons, fiction; Ducks, fiction; Etiquette, fiction; nyt:picture-books=2012-04-22; New York Times bestseller; Emotions; Anger; Birds; Juvenile films","The pigeon gets very angry when he sees the duckling getting a cookie just by asking for it. The pigeon complains about how it's not fair, but will he get a cookie, too?",7143182,5,4.4814816,27,133,55,https://openlibrary.org/works/OL16684384W
/works/OL15843795W,A Light in the Attic,Shel Silverstein,1981,Humor,"Humorous poetry; Juvenile literature; Children's poetry, American; Spanish language materials; American poetry; Poesía infantil; Poesía infantil estadounidense; Poesía humorística; Humorous Stories; JUVENILE FICTION; Poetry; Classics; Humor; Amerikanisches Englisch; Kinderlyrik; Poésie humoristique; Ouvrages pour la jeunesse; Fiction; Relations with women; German Authors; Women",A collection of humorous poems and drawings.,6806998,9,4.275,40,65,61,https://openlibrary.org/works/OL15843795W
/works/OL3368289W,Where the Sidewalk Ends,Shel Silverstein,1974,Humor,"Humorous poetry; American Humorous poetry; Spanish language materials; Children's poetry; American poetry; Children's poetry, American; Humorous poetry.; Poesía infantil; Poesía infantil estadounidense; Poesía humorística; Juvenile literature; Children's literature; JUVENILE FICTION; Classics; Humorous Stories; Poetry; Wit and humor","If you are a dreamer, come in, If you are a dreamer, A wisher, a liar, A hope-er, a pray-er, A magic bean buyer... Come in ... for where the sidewalk ends, Shel Silverstein's world begins. You'll meet a boy who turns into a TV set, and a girl who eats a whale. The Unicorn and the Bloath live there, and so does Sarah Cynthia Sylvia Stout who will not take the garbage out. It is a place where you wash your shadow and plant diamond gardens, a place where shoes fly, sisters are auctioned off, and crocodiles go to the dentist. Shel Silverstein's masterful collection of poems and drawings is at once outrageously funny and profound. This special edition has 12 extra poems the did not appear in the original collection. - Jacket flap.",31070,23,4.0860214,93,278,137,https://openlibrary.org/works/OL3368289W
/works/OL1898308W,Green Eggs and Ham,Dr. Seuss,1960,Humor,"1960-1988; Dr. Seuss; Beginner Books; I Can Read It All By Myself; Green Eggs and Ham; Audio-Cassette included; First time readers; English; 2-3 years; Pre-school; Children's; Stories; Books; In rhymes; Rhyming; Fiction; Juvenile Fiction; Picture books; Food; Eggs; Ham; Food habits; Open Library Staff Picks; Nonsense verses; Specimens; Children's fiction; Humorous stories; Stories in rhyme; Food, fiction; Latin language; Readers; Latin language materials; Food preferences; Children's stories; Juvenile poetry; Vocabulary; Classics; Reader; Beginner; PICTURE LIONS; Jig Story; 4; Jigsaw; Puzzles; 20; Activities; Chamber music; Eggs, fiction; Puzzles, juvenile literature","Sam-I-am tries to persuade the character in the top hat to try green eggs and ham.
 “Do you like green eggs and ham?” asks Sam-I-am in this Beginner Book by Dr. Seuss. In a house or with a mouse? In a boat or with a goat? On a train or in a tree? Sam keeps asking persistently. With unmistakable characters and signature rhymes, Dr. Seuss’s beloved favorite has cemented its place as a children’s classic. In this most famous of cumulative tales, the list of places to enjoy green eggs and ham, and friends to enjoy them with, gets longer and longer. Follow Sam-I-am as he insists that this unusual treat is indeed a delectable snack to be savored everywhere and in every way.",231746,54,4.0689654,145,936,232,https://openlibrary.org/works/OL1898308W
